id,source,source_url,external_id,first_seen_at,last_seen_at,observed_at,title,address,project_slug,project_name,property_type,purpose,price_total_vnd,price_per_m2_vnd,rent_monthly_vnd,area_m2,bedrooms,bathrooms,floor_number,total_floors,subdivision,tower,view,furniture,legal_status,is_verified,quality_flags_json,dedupe_key
6324,batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-da-ton-the-sapphire-1-vinhomes-ocean-park/ban-3pn-s1-dien-tich-lon-nhat-full-noi-that-ep-chinh-chu-o-pr45750610,45750610,2026-06-14T04:45:54.984752+00:00,2026-06-14T04:45:54.984752+00:00,2026-06-14T04:45:54.984752+00:00,ban 3pn s1 dien tich lon nhat full noi that ep chinh chu o,,vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,,,,89.0,3.0,,,,Sapphire,S1,water,full,,1,"[""missing_sale_price""]",batdongsan:45750610
6325,batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-da-ton-the-zurich-vinhomes-ocean-park/chinh-chu-nho-gui-ban-3pn-goc-phan-khu-phuong-an-4-nam-toa-zr1-12-hang-hiem-pr45124420,45124420,2026-06-14T04:45:54.984752+00:00,2026-06-14T04:45:54.984752+00:00,2026-06-14T04:45:54.984752+00:00,"Chính chủ nhờ gửi bán căn 3PN góc phân khu Zurich phương án 4 năm, tòa ZR1 căn 12 hàng hiếm",,vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,,,,89.0,3.0,,,,Sapphire,ZR1,water,full,,0,"[""missing_sale_price""]",batdongsan:45124420
6326,batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-ly-thanh-tong-xa-duong-xa-the-pavilion-vinhomes-ocean-park/goc-sieu-vip-3ngu-2wc-p2-98-4m-huong-ong-nam-mat-ruoi-san-so-o-pr45726592,45726592,2026-06-14T04:45:54.984752+00:00,2026-06-14T04:45:54.984752+00:00,2026-06-14T04:45:54.984752+00:00,[Căn góc siêu VIP] 3 ngủ - 2 WC - The Pavilion (P2) - 98.4m² hướng Đông Nam mát rượi sẵn sổ đỏ!,,vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,6900000000.0,70120000.0,,98.4,3.0,2.0,,,Sapphire,P2,,full,sổ đỏ/sổ hồng,0,[],batdongsan:45726592
6327,batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-ly-thanh-tong-xa-duong-xa-the-london-vinhomes-ocean-park/3pn-dien-tich-88m2-thong-thuy-toa-ld3-tang-trung-ban-cong-ong-nam-gia-tot-phan-khu-london-pr45906388,45906388,2026-06-14T04:45:54.984752+00:00,2026-06-14T04:45:54.984752+00:00,2026-06-14T04:45:54.984752+00:00,"Căn 3PN Diện tích 88m² Thông Thủy, Tòa LD3 Tầng Trung, Ban Công Đông Nam, Giá Tốt Phân Khu London",,vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,5950000000.0,67610000.0,,88.0,3.0,2.0,,,Sapphire,LD3,,full,sổ đỏ/sổ hồng,0,[],batdongsan:45906388
6328,batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-da-ton-the-beverly-vinhomes-ocean-park/ban-3pn-lon-be2-88m-gia-5-45-ty-phan-khu-cao-cap-pr45894886,45894886,2026-06-14T04:45:54.984752+00:00,2026-06-14T04:45:54.984752+00:00,2026-06-14T04:45:54.984752+00:00,"Bán căn 3PN lớn BE2 88m², giá 5,45 tỷ, phân khu cao cấp",,vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,5450000000.0,61930000.0,,88.0,3.0,2.0,,,Pavilion,BE2,,full,sổ đỏ/sổ hồng,0,[],batdongsan:45894886
6329,batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-da-ton-the-sapphire-1-vinhomes-ocean-park/ban-3-phong-ngu-lon-s1-12-view-bien-ang-cap-so-o-san-sang-giao-dich-pr45898981,45898981,2026-06-14T04:45:54.984752+00:00,2026-06-14T04:45:54.984752+00:00,2026-06-14T04:45:54.984752+00:00,Bán căn hộ 3 phòng ngủ lớn S1.12 Vinhomes Ocean Park view biển hồ đẳng cấp sổ đỏ sẵn sàng giao dịch,,vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,6100000000.0,61620000.0,,99.0,3.0,,,,Sapphire,S1,water,full,sổ đỏ/sổ hồng,0,[],batdongsan:45898981
6330,batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-da-ton-the-paris-vinhomes-ocean-park/3pn-view-song-san-dt-83m2-n-gia-6-2x-ty-lh-zl-pr45863352,45863352,2026-06-14T04:45:54.984752+00:00,2026-06-14T04:45:54.984752+00:00,2026-06-14T04:45:54.984752+00:00,"Căn 3PN view sông San Hô, The Paris Vinhomes Ocean Park: DT 82.2m2 ĐN, giá 6.2xtỷ, lh/zl 0822 687 ***",,vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,,,,82.2,3.0,,,,Sapphire,S1,water,,sổ đỏ/sổ hồng,0,"[""missing_sale_price""]",batdongsan:45863352
6331,batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-da-ton-the-beverly-vinhomes-ocean-park/ban-gap-cc-5-7-ty-82m2-3pn-2wc-gia-lam-ha-noi-pr44688824,44688824,2026-06-14T04:45:54.984752+00:00,2026-06-14T04:45:54.984752+00:00,2026-06-14T04:45:54.984752+00:00,"Bán gấp 3PN The Beverly - Vinhomes Ocean Park, 5,5 tỷ, 82m2, 3PN, 2WC, Đa Tốn, Gia Lâm, Hà Nội",,vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,5500000000.0,67069999.99999999,,82.0,3.0,2.0,,,Sapphire,S112,water,full,sổ đỏ/sổ hồng,0,[],batdongsan:44688824
6332,batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-da-ton-the-paris-vinhomes-ocean-park/3-ngu-danh-cho-nha-bac-nao-ong-nguoi-tai-chinh-vua-phai-pr45901132,45901132,2026-06-14T04:45:54.984752+00:00,2026-06-14T04:45:54.984752+00:00,2026-06-14T04:45:54.984752+00:00,Căn 3 phòng ngủ dành cho nhà bác nào đông người tài chính vừa phải,,vinhomes-ocean-park-3,Vinhomes Ocean Park 3,apartment,sale,6930000000.0,79655172.4137931,,87.0,3.0,2.0,,,Sapphire,S112,,full,sổ đỏ/sổ hồng,0,[],batdongsan:45901132
6333,batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-da-ton-the-zurich-vinhomes-ocean-park/ban-3n-goc-toa-3-moi-nhan-nha-pr45901042,45901042,2026-06-14T04:45:54.984752+00:00,2026-06-14T04:45:54.984752+00:00,2026-06-14T04:45:54.984752+00:00,"Bán căn 3N góc tòa Zurich 3, mới nhận nhà",,vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,6930000000.0,79660000.0,,87.0,3.0,2.0,,,Masteri,S112,water,full,sổ đỏ/sổ hồng,0,[],batdongsan:45901042
6334,batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-quoc-lo-5b-xa-da-ton-masteri-waterfront/oc-quyen-goc-hoa-hau-3n-80m2-view-biet-thu-ngoc-trai-h2-masterise-gia-7-68ty-pr45900996,45900996,2026-06-14T04:45:54.984752+00:00,2026-06-14T04:45:54.984752+00:00,2026-06-14T04:45:54.984752+00:00,"Độc quyền! Căn góc hoa hậu 3N - 80m² view hồ & biệt thự Ngọc Trai H2 Masterise, giá 7,68tỷ",,vinhomes-ocean-park,Vinhomes Ocean Park,villa,sale,7680000000.0,96000000.0,,80.0,3.0,2.0,,,Masteri,H2,water,,,0,"[""project_inferred_from_page""]",batdongsan:45900996
6335,batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-da-ton-the-paris-vinhomes-ocean-park/ang-cap-song-phap-goc-3ngu-95m2-tai-pr6-tra-gian-2-nam-pr45707941,45707941,2026-06-14T04:45:54.984752+00:00,2026-06-14T04:45:54.984752+00:00,2026-06-14T04:45:54.984752+00:00,"Cực hiếm! Căn góc 3PN - 95m2 The Paris giá tốt chỉ 6,22tỷ trả tiến độ giãn 2 năm!",,vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,6220000000.0,65470000.0,,95.0,3.0,,,,Masteri,H2,water,,,0,[],batdongsan:45707941
6336,batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-da-ton-the-paris-vinhomes-ocean-park/chinh-chu-ban-3-ngu-to-toa-pari-83m2-phan-khu-moi-cao-cap-view-ep-thanh-toan-tien-o-pr45692469,45692469,2026-06-14T04:45:54.984752+00:00,2026-06-14T04:45:54.984752+00:00,2026-06-14T04:45:54.984752+00:00,"Giá tốt nhất thị trường! Căn hộ 3PN to tòa Paris 83.8m2, view đẹp, thanh toán tiến độ, giá 5,59tỷ",,vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,5590000000.0,66709999.99999999,,83.8,3.0,,,,Masteri,H2,water,full,,0,[],batdongsan:45692469
6337,batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-ly-thanh-tong-xa-duong-xa-the-london-vinhomes-ocean-park/tien-lo-viec-gia-inh-minh-ban-hoa-hau-3-ngu-nha-bac-nao-ong-nguoi-la-mot-loi-the-pr45900831,45900831,2026-06-14T04:45:54.984752+00:00,2026-06-14T04:45:54.984752+00:00,2026-06-14T04:45:54.984752+00:00,Cần tiền lo việc gia đình mình cần bán căn hoa hậu 3 ngủ nhà bác nào đông người là một lợi thế,,vinhomes-ocean-park,Vinhomes Ocean Park,apartment,sale,6170000000.0,62000000.0,,99.5,3.0,,,,,,water,full,,0,[],batdongsan:45900831
6096,batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-the-miami/cat-lo-300tr-toi-ban-2pn-1vs-54-5m2-toa-gs1-gia-chi-4-65-ty-bao-thue-phi-pr44248505,44248505,2026-06-14T04:45:54.365538+00:00,2026-06-14T04:45:54.951209+00:00,2026-06-14T04:45:54.951209+00:00,"Cắt lỗ 300tr! Tôi cần bán 2PN +(1VS) 54,5m2 tòa GS1 - The Miami, giá chỉ 4,65 tỷ (bao thuế phí)",P. Tây Mỗ Đăng 1 tuần trước](https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-t,vinhomes-smart-city,Vinhomes Smart City,apartment,sale,4650000000.0,85321100.91743119,,54.5,2.0,1.0,,,Masteri,GS1,,full,sổ đỏ/sổ hồng,1,[],batdongsan:44248505
6097,batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-the-miami/chu-nha-gui-ban-lo-ch-1pn-1-42-8m2-full-noi-that-gia-ban-3-8-ty-vnd-tai-toa-gs1-vh-smart-city-pr45288114,45288114,2026-06-14T04:45:54.365538+00:00,2026-06-14T04:45:54.951209+00:00,2026-06-14T04:45:54.951209+00:00,"Bán lỗ căn hộ 1PN + 1. Giá bán 3,6 tỷ, diện tích 42,8m², full nội thất. Tại tòa GS1 VH Smart City",P. Tây Mỗ Đăng hôm nay](https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo,vinhomes-smart-city,Vinhomes Smart City,apartment,sale,3600000000.0,84112149.53271028,,42.8,1.0,1.0,,,Miami,GS1,,full,sổ đỏ/sổ hồng,1,[],batdongsan:45288114
6098,batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-masteri-west-heights/ban-studio-hight-nha-ay-u-o-moi-tam-view-thoang-gia-2-6-ty-bao-phi-pr45716936,45716936,2026-06-14T04:45:54.365538+00:00,2026-06-14T04:45:54.951209+00:00,2026-06-14T04:45:54.951209+00:00,ban studio hight nha ay u o moi tam view thoang gia 2 6 ty bao phi,P. Tây Mỗ Đăng hôm nay](https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo,vinhomes-smart-city,Vinhomes Smart City,apartment,sale,3200000000.0,111498257.83972126,,28.7,0.0,1.0,,,Sapphire,GS1,,full,,1,[],batdongsan:45716936
6099,batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-the-sapphire-vinhomes-smart-city/ban-cc-3-ty-vnd-40-m2-1pn-1wc-tai-nam-tu-liem-ha-noi-pr43762378,43762378,2026-06-14T04:45:54.365538+00:00,2026-06-14T04:45:54.951209+00:00,2026-06-14T04:45:54.951209+00:00,"Bán CC The Sapphire Vinhomes Smart City, 3,5 tỷ VND, 43m2, 1PN, 1WC tại Tây Mỗ, Nam Từ Liêm, Hà Nội",P. Tây Mỗ Đăng hôm nay](https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo,vinhomes-smart-city,Vinhomes Smart City,apartment,sale,3500000000.0,81395348.8372093,,43.0,1.0,1.0,,,Sapphire,GS1,,full,,0,[],batdongsan:43762378
6100,batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-the-sapphire-vinhomes-smart-city/ban-54m2-tai-4-5-ty-view-ep-chi-voi-pr45403381,45403381,2026-06-14T04:45:54.365538+00:00,2026-06-14T04:45:54.951209+00:00,2026-06-14T04:45:54.951209+00:00,"Bán căn hộ 54m2 tại The Sapphire - Vinhomes Smart City, 4,5 tỷ, view đẹp chỉ với",P. Tây Mỗ Đăng hôm nay](https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo,vinhomes-smart-city,Vinhomes Smart City,apartment,sale,4500000000.0,83333333.33333333,,54.0,0.0,1.0,,,Sapphire,GS1,,full,,0,[],batdongsan:45403381
6101,batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-the-sapphire-vinhomes-smart-city/ngop-bank-chu-nha-ban-gap-ch-2pn-4-7-ty-vnd-63-4m2-tai-toa-s102-mo-pr45698328,45698328,2026-06-14T04:45:54.365538+00:00,2026-06-14T04:45:54.951209+00:00,2026-06-14T04:45:54.951209+00:00,"Ngộp bank chủ nhà bán gấp CH 2PN+ 4,7 tỷ VND 63,6m2 tại tòa S102 Vinhomes Smart City, Tây Mỗ.",P. Tây Mỗ Đăng hôm qua](https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo,vinhomes-smart-city,Vinhomes Smart City,apartment,sale,4700000000.0,73899371.06918238,,63.6,2.0,1.0,,,Sapphire,S102,,full,,0,[],batdongsan:45698328
6102,batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-masteri-west-heights/chinh-chu-gui-ban-nhanh-1pn-1-rat-phu-hop-cho-anh-chi-au-tu-dong-tien-pr45841690,45841690,2026-06-14T04:45:54.365538+00:00,2026-06-14T04:45:54.951209+00:00,2026-06-14T04:45:54.951209+00:00,"Chính chủ gửi bán nhanh căn hộ 1Pn + 1, rất phù hợp cho anh/chị đầu tư dòng tiền",P. Tây Mỗ Đăng hôm qua](https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo,vinhomes-smart-city,Vinhomes Smart City,apartment,sale,4200000000.0,100238663.48448688,,41.9,1.0,1.0,,,Sapphire,S102,,full,,0,[],batdongsan:45841690
6103,batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-masteri-west-heights/chinh-chu-ban-1pn-1-phan-khu-cao-cap-mas-a-gia-3-65-ty-tang-trung-dt-46-9m2-view-cong-vien-ho-pr43794098,43794098,2026-06-14T04:45:54.365538+00:00,2026-06-14T04:45:54.951209+00:00,2026-06-14T04:45:54.951209+00:00,"Chính chủ gửi bán 1PN+ 1, phân khu cao cấp Mas A, giá: 4,35 tỷ, DT: 46,9m2 view công viên hồ",P. Tây Mỗ Đăng hôm qua](https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo,vinhomes-smart-city,Vinhomes Smart City,apartment,sale,4350000000.0,103818615.75178999,,41.9,1.0,,,,Sapphire,S102,internal,full,,0,[],batdongsan:43794098
6104,batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dai-lo-thang-long-phuong-tay-mo-the-sapphire-vinhomes-smart-city/ban-2pn-tai-s101-4-79-ty-54-2-m2-pr45886447,45886447,2026-06-14T04:45:54.365538+00:00,2026-06-14T04:45:54.951209+00:00,2026-06-14T04:45:54.951209+00:00,"Bán căn hộ 2PN tại S101 - Vinhomes Smart City, 4,79 tỷ, 54,2 m2",P. Tây Mỗ Đăng hôm qua](https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo,vinhomes-smart-city,Vinhomes Smart City,apartment,sale,4790000000.0,88376383.76383764,,54.2,2.0,1.0,,,Sapphire,S101,internal,full,,0,[],batdongsan:45886447
6105,batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-the-sapphire-vinhomes-smart-city/ban-nhanh-2pn1vs-tai-s303-gia-4-45-ty-full-noi-that-ep-du-an-city-pr45662905,45662905,2026-06-14T04:45:54.365538+00:00,2026-06-14T04:45:54.951209+00:00,2026-06-14T04:45:54.951209+00:00,"Bán nhanh: Căn 2PN1VS tại S303 giá 4,45 tỷ full nội thất đẹp (dự án Smart City)",P. Tây Mỗ Đăng 2 ngày trước](https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-t,vinhomes-smart-city,Vinhomes Smart City,apartment,sale,4450000000.0,82103321.03321032,,54.2,2.0,1.0,,,Sapphire,S303,internal,full,,1,[],batdongsan:45662905
6308,batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dai-lo-thang-long-phuong-tay-mo-imperia-smart-city/chinh-chu-ban-1pn-47m2-tang-2605a-toa-i1-vinhomes-gia-3-8ty-bao-phi-pr45835694,45835694,2026-06-14T04:45:54.951209+00:00,2026-06-14T04:45:54.951209+00:00,2026-06-14T04:45:54.951209+00:00,Chính chủ bán căn 1PN+ 47m2 tầng 2605a tòa I1 Vinhomes Smart City .Giá 3.8tỷ bao phí.,P. Tây Mỗ Đăng 1 tuần trước](https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-da,vinhomes-smart-city,Vinhomes Smart City,apartment,sale,3900000000.0,82980000.0,,47.0,1.0,,2605.0,,Masteri,I1,,full,,1,[],batdongsan:45835694
6309,batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-masteri-west-heights/ban-cao-cap-1pn-1-khu-dtich-42m2-gia-4-020-ty-tot-nhat-hien-tai-2-ham-xe-o-to-pr45831043,45831043,2026-06-14T04:45:54.951209+00:00,2026-06-14T04:45:54.951209+00:00,2026-06-14T04:45:54.951209+00:00,"Bán căn hộ cao cấp 1pn+1 khu Masteri - Dtich 42m2 - giá 4,020 tỷ tốt nhất hiện tại - 2 hầm xe ô tô",P. Tây Mỗ Đăng 1 tuần trước](https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-da,vinhomes-smart-city,Vinhomes Smart City,apartment,sale,4019999999.9999995,95710000.0,,42.0,1.0,,2605.0,,Masteri,I1,,full,,1,[],batdongsan:45831043
6310,batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-the-miami/tien-ban-gap-1n-du-an-vinhomes-smart-city-gia-2-8-ty-bao-thue-phi-pr41456856,41456856,2026-06-14T04:45:54.951209+00:00,2026-06-14T04:45:54.951209+00:00,2026-06-14T04:45:54.951209+00:00,Cần tiền bán gấp căn 1N + dự án Vinhomes Smart City - Tây Mỗ. Giá 3.3 tỷ bao thuế phí,P. Tây Mỗ Đăng 1 tuần trước](https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-da,vinhomes-smart-city,Vinhomes Smart City,apartment,sale,3300000000.0,76740000.0,,43.0,1.0,,2605.0,,Masteri,I1,,full,sổ đỏ/sổ hồng,1,[],batdongsan:41456856
6311,batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-masteri-west-heights/chu-nha-tat-toan-ngan-hang-cat-lo-ban-gap-1pn-43m-gia-cuc-tot-4-2ty-bao-phi-pr45833646,45833646,2026-06-14T04:45:54.951209+00:00,2026-06-14T04:45:54.951209+00:00,2026-06-14T04:45:54.951209+00:00,"Chủ nhà cần tất toán ngân hàng Cắt lỗ bán gấp 1PN+ Masteri, 43m², giá cực tốt 4,2tỷ bao phí.",P. Tây Mỗ Đăng 3 ngày trước](https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-da,vinhomes-smart-city,Vinhomes Smart City,apartment,sale,4200000000.0,97670000.0,,43.0,1.0,1.0,,,Sapphire,S101,internal,full,,1,[],batdongsan:45833646
6312,batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-vinhomes-smart-city/vin-chuyen-nhuong-quy-1pn-1-43m2-gia-3-650-ty-bao-phi-full-do-o-ngay-co-tro-vay-pr45002652,45002652,2026-06-14T04:45:54.951209+00:00,2026-06-14T04:45:54.951209+00:00,2026-06-14T04:45:54.951209+00:00,"Vin Smart City-Chuyển nhượng 1PN+1, DT 43m2 giá 3,450 tỷ bao phí - Full đồ ở ngay - Có hỗ trợ vay",P. Tây Mỗ Đăng 4 ngày trước](https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-t,vinhomes-smart-city,Vinhomes Smart City,apartment,sale,3450000000.0,80230000.0,,43.0,1.0,1.0,,,Sapphire,S303,,full,,1,[],batdongsan:45002652
6313,batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-masteri-west-heights/chinh-chu-ban-chuyen-nhuong-lai-1n-1-42m2-tai-gia-2-9-ty-pr41261220,41261220,2026-06-14T04:45:54.951209+00:00,2026-06-14T04:45:54.951209+00:00,2026-06-14T04:45:54.951209+00:00,"Chính chủ cần bán chuyển nhượng lại căn 1N+ 1 42m2 3,9 tỷ tại Masteri West Heights",P. Tây Mỗ Đăng 1 tuần trước](https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-t,vinhomes-smart-city,Vinhomes Smart City,apartment,sale,3900000000.0,92860000.0,,42.0,1.0,,,,Masteri,,,full,,0,[],batdongsan:41261220
6314,batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-vinhomes-smart-city/chinh-chu-ban-studio-masteri-west-height-a-tang-trung-view-bien-full-noi-that-pr45702415,45702415,2026-06-14T04:45:54.951209+00:00,2026-06-14T04:45:54.951209+00:00,2026-06-14T04:45:54.951209+00:00,Chính chủ cần bán căn studio Masteri west height A. Tầng trung view biển hồ full nội thất,P. Tây Mỗ Đăng 1 tuần trước](https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-t,vinhomes-smart-city,Vinhomes Smart City,apartment,sale,4099999999.9999995,120590000.0,,34.0,0.0,,,,Masteri,,water,full,,0,[],batdongsan:45702415
6315,batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-imperia-sola-park/chinh-chu-ban-tang-3-48m-3-7-ty-pr45818407,45818407,2026-06-14T04:45:54.951209+00:00,2026-06-14T04:45:54.951209+00:00,2026-06-14T04:45:54.951209+00:00,Chính chủ cần bán căn hộ Sola Park tầng 3 48m² 3.7 tỷ,P. Tây Mỗ ![Image 47](https://file4.batdongsan.com.vn/resize/200x200/2025/04/22/202,vinhomes-smart-city,Vinhomes Smart City,apartment,sale,3700000000.0,77080000.0,,48.0,0.0,,3.0,,Masteri,,water,full,,0,"[""project_inferred_from_page""]",batdongsan:45818407
6316,batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-masteri-west-heights/chinh-chu-tien-ban-gap-1pn-1-gia-soc-3-ty-bao-phi-pr41040682,41040682,2026-06-14T04:45:54.951209+00:00,2026-06-14T04:45:54.951209+00:00,2026-06-14T04:45:54.951209+00:00,Chính chủ cần tiền bán gấp căn 1PN + 1 Masteri West Heights giá sốc 4 tỷ bao phí,P. Tây Mỗ Đăng 2 tuần trước](https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-t,vinhomes-smart-city,Vinhomes Smart City,apartment,sale,4000000000.0,95240000.0,,42.0,1.0,,3.0,,Masteri,,water,full,,0,[],batdongsan:41040682
6317,batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-the-sakura-vinhomes-smart-city/ban-32m2-gia-3-1-ty-full-noi-that-1000-tien-ich-pr45801062,45801062,2026-06-14T04:45:54.951209+00:00,2026-06-14T04:45:54.951209+00:00,2026-06-14T04:45:54.951209+00:00,"Bán Căn Chung Cư Vinhomes smart city tây mỗ 32m2 giá 3,1 tỷ full nội thất 1000 tiện ích",P. Tây Mỗ Đăng 2 tuần trước](https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-t,vinhomes-smart-city,Vinhomes Smart City,apartment,sale,3100000000.0,96880000.0,,32.0,0.0,,3.0,,Masteri,,water,full,,0,[],batdongsan:45801062
6318,batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-the-sakura-vinhomes-smart-city/ban-32m2-gia-3-1-ty-pr45801016,45801016,2026-06-14T04:45:54.951209+00:00,2026-06-14T04:45:54.951209+00:00,2026-06-14T04:45:54.951209+00:00,Bán Căn Chung Cư Vinhomes Smart City 32m2 giá 3.1 tỷ 0972 439 ***,P. Tây Mỗ Đăng 2 tuần trước](https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-t,vinhomes-smart-city,Vinhomes Smart City,apartment,sale,3100000000.0,100000000.0,,31.0,1.0,,,,Masteri,TC2,,full,,0,[],batdongsan:45801016
6319,batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-the-canopy-residences-vinhomes-smart-city/chu-nha-gui-ban-gap-1-ngu-toa-tc2-huong-mat-pr45772144,45772144,2026-06-14T04:45:54.951209+00:00,2026-06-14T04:45:54.951209+00:00,2026-06-14T04:45:54.951209+00:00,Chủ nhà gửi bán căn hộ 1 ngủ tòa The Canopy ( TC2) - hướng mát,P. Tây Mỗ Đăng 2 tuần trước](https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-t,vinhomes-smart-city,Vinhomes Smart City,apartment,sale,4000000000.0,86960000.0,,46.0,1.0,,,,Sakura,TC2,,full,,0,[],batdongsan:45772144
6094,batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-the-sapphire-vinhomes-smart-city/ban-gap-1pn-1-43m-3-05-ty-cat-lo-500-trieu-k-t-city-pr45894600,45894600,2026-06-14T04:45:54.365538+00:00,2026-06-14T04:45:54.894695+00:00,2026-06-14T04:45:54.894695+00:00,"Cần bán gấp 1Pn+1 43m-3,05 tỷ cắt lỗ 500 triệu KĐT Vinhomes Smart City",P. Tây Mỗ ![Image 29](https://file4.batdongsan.com.vn/resize/200x200/2026/01/14/202,vinhomes-smart-city,Vinhomes Smart City,apartment,sale,3050000000.0,70930232.55813953,,43.0,1.0,,,,Sapphire,S205,,full,,0,[],batdongsan:45894600
6107,batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-imperia-sola-park/quy-ban-cat-lo-300-500tr-1pn-3-ty-2pn-4-ty-3pn-5-ty-toa-the-k-t-vinhomes-smc-pr45889856,45889856,2026-06-14T04:45:54.365538+00:00,2026-06-14T04:45:54.894695+00:00,2026-06-14T04:45:54.894695+00:00,"Quỹ căn bán (Cắt lỗ 300-500tr): 1PN+ 3 tỷ, 2PN-4 tỷ, 3PN 5 tỷ Tòa The Sola Park KĐT Vinhomes SMC",P. Tây Mỗ Đăng 3 ngày trước](https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-t,vinhomes-smart-city,Vinhomes Smart City,apartment,sale,3050000000.0,72619047.61904761,,42.0,1.0,,,,Sapphire,S205,,full,,0,"[""project_inferred_from_page""]",batdongsan:45889856
