source,source_url,external_id,observed_at,title,address,project_slug,project_name,property_type,purpose,price_total_vnd,price_per_m2_vnd,rent_monthly_vnd,area_m2,bedrooms,bathrooms,floor_number,total_floors,subdivision,tower,view,furniture,legal_status,is_verified,quality_flags_json,dedupe_key,basis,source_file,canonical_key,duplicate_count,duplicate_sources,model_training_eligible
onehousing,https://onehousing.vn/bds/can-2pn-toa-gs1-the-miami-vinhomes-smart-city.HBOLPC,e910d6ab-8340-4b23-aba5-202a4d0f7695,2026-06-14T04:45:55.964616+00:00,Căn 2PN+ - tòa GS1 - The Miami - Vinhomes Smart City,"P. Tây Mỗ, Q. Nam Từ Liêm, TP. Hà Nội",vinhomes-smart-city,Vinhomes Smart City,apartment,sale,5610000000.0,87000000.0,,64.2,2.0,2.0,14.0,,The Miami,GS1,,full,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:e910d6ab-8340-4b23-aba5-202a4d0f7695,listing,data/processed/listings.csv,vinhomes-smart-city|sale|apartment|64|2|5600000000|gs1 the miami p tay mo q nam tu liem tp ha noi,1,onehousing,True
onehousing,https://onehousing.vn/bds/can-2pn-toa-gs5-the-miami-vinhomes-smart-city.YIBXP2,fa00149f-60f1-4565-914e-706f1ffb8c86,2026-06-14T04:45:55.872334+00:00,Căn 2PN - tòa GS5 - The Miami - Vinhomes Smart City,"P. Tây Mỗ, Q. Nam Từ Liêm, TP. Hà Nội",vinhomes-smart-city,Vinhomes Smart City,apartment,sale,5807000000.0,91000000.0,,64.1,2.0,2.0,19.0,,The Miami,GS5,internal,basic,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:fa00149f-60f1-4565-914e-706f1ffb8c86,listing,data/processed/listings.csv,vinhomes-smart-city|sale|apartment|64|2|5800000000|gs5 the miami p tay mo q nam tu liem tp ha noi,1,onehousing,True
onehousing,https://onehousing.vn/bds/can-2pn-toa-sa5-the-sakura-vinhomes-smart-city.R3OTNG,3a62db37-30f0-478d-8414-8358b430735a,2026-06-14T04:45:55.964616+00:00,Căn 2PN+ - tòa SA5 - The Sakura - Vinhomes Smart City,"P. Tây Mỗ, Q. Nam Từ Liêm, TP. Hà Nội",vinhomes-smart-city,Vinhomes Smart City,apartment,sale,5860000000.0,91000000.0,,64.2,2.0,2.0,33.0,,The Sakura,SA5,internal,full,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:3a62db37-30f0-478d-8414-8358b430735a,listing,data/processed/listings.csv,vinhomes-smart-city|sale|apartment|64|2|5850000000|sa5 the sakura p tay mo q nam tu liem tp ha noi,1,onehousing,True
onehousing,https://onehousing.vn/bds/can-2pn-toa-tc1-the-canopy-residences-vinhomes-smart-city.B02JA0,b0e6f964-770e-4699-a31f-de140bc2b32a,2026-06-14T04:45:55.842891+00:00,Căn 2PN - tòa TC1 - The Canopy Residences - Vinhomes Smart City,"P. Tây Mỗ, Q. Nam Từ Liêm, TP. Hà Nội",vinhomes-smart-city,Vinhomes Smart City,apartment,sale,6022000000.0,95000000.0,,63.5,2.0,2.0,32.0,,The Canopy Residences,,internal,basic,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:b0e6f964-770e-4699-a31f-de140bc2b32a,listing,data/processed/listings.csv,vinhomes-smart-city|sale|apartment|64|2|6000000000|the canopy residences p tay mo q nam tu liem tp ha noi,1,onehousing,True
onehousing,https://onehousing.vn/bds/can-2pn-toa-gs3-the-miami-vinhomes-smart-city.5JDXXK,9adc90fb-c4b9-4132-a402-f93cf496161a,2026-06-14T04:45:55.933797+00:00,Căn 2PN+ - tòa GS3 - The Miami - Vinhomes Smart City,"P. Tây Mỗ, Q. Nam Từ Liêm, TP. Hà Nội",vinhomes-smart-city,Vinhomes Smart City,apartment,sale,6060000000.0,95000000.0,,63.5,2.0,2.0,24.0,,The Miami,GS3,,full,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:9adc90fb-c4b9-4132-a402-f93cf496161a,listing,data/processed/listings.csv,vinhomes-smart-city|sale|apartment|64|2|6050000000|gs3 the miami p tay mo q nam tu liem tp ha noi,1,onehousing,True
batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-the-tonkin-vinhomes-smart-city/ban-2n-2vs-64-4m2-tonkin1-smarticty-gia-6-5ty-full-noi-that-lien-tuong-san-slot-oto-san-so-pr45572863,45572863,2026-06-14T04:45:54.409225+00:00,"Bán 2N-2VS 64,4m2 Tonkin1 VinhomesSmarticty giá 6,1 tỷ Full nội thất liền tường,sẵn slot ôtô,sẵn sổ",P. Tây Mỗ Tonkin là phân khu cao cấp của chủ đầu tư Vinhomes tại Vinhomes Smartcity,vinhomes-smart-city,Vinhomes Smart City,apartment,sale,6100000000.0,94720000.0,,64.4,2.0,2.0,,,The Tonkin,,internal,full,sổ đỏ/sổ hồng,0.0,[],batdongsan:45572863,listing,data/processed/listings.csv,vinhomes-smart-city|sale|apartment|64|2|6100000000|the tonkin p tay mo tonkin la phan khu cao cap cua chu dau tu vinhomes tai vinho,1,batdongsan,True
onehousing,https://onehousing.vn/bds/can-2pn-toa-tk2-the-tonkin-vinhomes-smart-city.CZZBXH,aeb07229-bbb6-4dbe-b674-f6e2e55c941c,2026-06-14T04:45:55.812579+00:00,Căn 2PN - tòa TK2 - The Tonkin - Vinhomes Smart City,"P. Tây Mỗ, Q. Nam Từ Liêm, TP. Hà Nội",vinhomes-smart-city,Vinhomes Smart City,apartment,sale,6820000000.0,106000000.0,,64.5,2.0,2.0,27.0,,The Tonkin,,internal,full,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:aeb07229-bbb6-4dbe-b674-f6e2e55c941c,listing,data/processed/listings.csv,vinhomes-smart-city|sale|apartment|64|2|6800000000|the tonkin p tay mo q nam tu liem tp ha noi,1,onehousing,True
onehousing,https://onehousing.vn/bds/can-2pn-toa-tk2-the-tonkin-vinhomes-smart-city.T7SQZQ,ee4256c4-371c-4e2d-b284-9225a7ada004,2026-06-14T04:45:55.842891+00:00,Căn 2PN - tòa TK2 - The Tonkin - Vinhomes Smart City,"P. Tây Mỗ, Q. Nam Từ Liêm, TP. Hà Nội",vinhomes-smart-city,Vinhomes Smart City,apartment,sale,7020000000.0,109000000.0,,64.5,2.0,2.0,28.0,,The Tonkin,,internal,full,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:ee4256c4-371c-4e2d-b284-9225a7ada004,listing,data/processed/listings.csv,vinhomes-smart-city|sale|apartment|64|2|7000000000|the tonkin p tay mo q nam tu liem tp ha noi,1,onehousing,True
onehousing,https://onehousing.vn/bds/can-2pn-toa-s2-01-the-sapphire-vinhomes-smart-city.9F2GEJ,e1d644dd-9acd-4148-b781-77d82912108f,2026-06-14T04:45:55.842891+00:00,Căn 2PN+ - tòa S2.01 - The Sapphire - Vinhomes Smart City,"P. Tây Mỗ, Q. Nam Từ Liêm, TP. Hà Nội",vinhomes-smart-city,Vinhomes Smart City,apartment,sale,5555000000.0,86000000.0,,64.6,2.0,2.0,15.0,,The Sapphire,S2.01,internal,full,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:e1d644dd-9acd-4148-b781-77d82912108f,listing,data/processed/listings.csv,vinhomes-smart-city|sale|apartment|65|2|5550000000|s2 01 the sapphire p tay mo q nam tu liem tp ha noi,1,onehousing,True
batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-the-victoria-vinhomes-smart-city/chinh-chu-ban-2pn-tai-toa-tang-27-thien-tri-cho-ai-ang-co-nhu-cau-pr45846139,45846139,2026-06-14T04:45:54.409225+00:00,Chính chủ cần bán căn 2PN+ tại tòa The Victoria tầng 27 thiện chí cho ai đang có nhu cầu.,P. Tây Mỗ Gia đình mua để ở nhưng do chuyển đổi công việc nên bán đi. Gia đình cũng,vinhomes-smart-city,Vinhomes Smart City,apartment,sale,5800000000.0,89230000.0,,65.0,2.0,,27.0,,The Sakura,,,full,sổ đỏ/sổ hồng,1.0,[],batdongsan:45846139,listing,data/processed/listings.csv,vinhomes-smart-city|sale|apartment|65|2|5800000000|the sakura p tay mo gia dinh mua de o nhung do chuyen doi cong viec nen ban di g,1,batdongsan,True
batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-the-canopy-residences-vinhomes-smart-city/do-chuyen-oi-nhu-cau-gia-inh-toi-nhuong-lai-2pn-65m2-toa-tc3-cho-khach-thien-chi-pr45559307,45559307,2026-06-14T04:45:54.409225+00:00,Do chuyển đổi nhu cầu gia đình tôi cần nhượng lại căn 2PN 65m2 tòa TC3 cho khách thiện chí,"P. Tây Mỗ Do gia đình tôi có thêm thành viên mới, làm ăn có lộc muốn đổi sang căn t",vinhomes-smart-city,Vinhomes Smart City,apartment,sale,6500000000.0,100000000.0,,65.0,2.0,2.0,,,Masteri,,internal,full,,0.0,[],batdongsan:45559307,listing,data/processed/listings.csv,vinhomes-smart-city|sale|apartment|65|2|6500000000|masteri p tay mo do gia dinh toi co them thanh vien moi lam an co loc muon doi s,1,batdongsan,True
onehousing,https://onehousing.vn/bds/can-2pn-toa-gs6-the-miami-vinhomes-smart-city.5TOFH2,c83ec286-7473-44f2-b1d4-99b08a6a4aee,2026-06-14T04:45:56.068302+00:00,Căn 2PN - tòa GS6 - The Miami - Vinhomes Smart City,"P. Tây Mỗ, Q. Nam Từ Liêm, TP. Hà Nội",vinhomes-smart-city,Vinhomes Smart City,apartment,sale,6262000000.0,88000000.0,,71.0,2.0,2.0,26.0,,The Miami,GS6,,basic,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:c83ec286-7473-44f2-b1d4-99b08a6a4aee,listing,data/processed/listings.csv,vinhomes-smart-city|sale|apartment|71|2|6250000000|gs6 the miami p tay mo q nam tu liem tp ha noi,1,onehousing,True
onehousing,https://onehousing.vn/bds/can-2pn-toa-tk1-the-tonkin-vinhomes-smart-city.ZZW75E,13cd00b6-5cbc-442d-9470-6fcd0a617cc4,2026-06-14T04:45:55.812579+00:00,Căn 2PN+ - tòa TK1 - The Tonkin - Vinhomes Smart City,"P. Tây Mỗ, Q. Nam Từ Liêm, TP. Hà Nội",vinhomes-smart-city,Vinhomes Smart City,apartment,sale,7070000000.0,100000000.0,,70.6,2.0,2.0,36.0,,The Tonkin,,internal,full,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:13cd00b6-5cbc-442d-9470-6fcd0a617cc4,listing,data/processed/listings.csv,vinhomes-smart-city|sale|apartment|71|2|7050000000|the tonkin p tay mo q nam tu liem tp ha noi,1,onehousing,True
batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-lumiere-evergreen/vin-2n-73m2-sieu-re-chi-6ty460-bao-het-thue-phi-nha-vua-nhan-moi-tinh-o-ngay-pr45854981,45854981,2026-06-14T04:45:54.409225+00:00,Lumiere Vin Tây Mỗ. 2n+ 73m². Siêu rẻ chỉ 6 tỷ 460 bao hết thuế phí. Nhà vừa nhận mới tinh ở ngay,P. Tây Mỗ Đăng hôm nay](https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo,vinhomes-smart-city,Vinhomes Smart City,apartment,sale,6460000000.0,88490000.0,,73.0,2.0,,,,Masteri,,water,,,0.0,"[""project_inferred_from_page""]",batdongsan:45854981,listing,data/processed/listings.csv,vinhomes-smart-city|sale|apartment|73|2|6450000000|masteri p tay mo dang hom nay https batdongsan com vn ban can ho chung cu phuong,1,batdongsan,True
batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-the-sapphire-vinhomes-smart-city/ban-nhanh-3pn-73m2-do-tien-ban-cat-lo-cuc-sau-chi-5-5-ty-pr45798760,45798760,2026-06-14T04:45:54.409225+00:00,"Chính chủ bán nhanh căn hộ Vinhomes Smart City 3PN, 73m² tòa S303 tầng 15 giá 5.5 tỷ",P. Tây Mỗ Đăng hôm nay](https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo,vinhomes-smart-city,Vinhomes Smart City,apartment,sale,5500000000.0,75340000.0,,73.0,3.0,,15.0,,The Sapphire,S3.03,,,,0.0,[],batdongsan:45798760,listing,data/processed/listings.csv,vinhomes-smart-city|sale|apartment|73|3|5500000000|s3 03 the sapphire p tay mo dang hom nay https batdongsan com vn ban can ho chun,1,batdongsan,True
batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-lumiere-evergreen/quy-ban-cat-lo-cc-cam-ket-gia-re-nhat-thi-truong-lh-o945-468-222-pr43134361,43134361,2026-06-14T04:45:54.409225+00:00,"Quỹ căn bán chung cư Lumiere EverGreen cam kết giá rẻ nhất thị trường, LH O945.468.222 T6/2026",P. Tây Mỗ Bảng cập nhật giá chung cư Lumiere EverGreen mới nhất. Em Mừng: O945.468.,vinhomes-smart-city,Vinhomes Smart City,apartment,sale,6200000000.0,84350000.0,,73.5,2.0,2.0,,,Masteri,T6,,full,sổ đỏ/sổ hồng,0.0,"[""project_inferred_from_page""]",batdongsan:43134361,listing,data/processed/listings.csv,vinhomes-smart-city|sale|apartment|74|2|6200000000|t6 masteri p tay mo bang cap nhat gia chung cu lumiere evergreen moi nhat em mun,1,batdongsan,True
onehousing,https://onehousing.vn/bds/can-2pn-toa-tk1-the-tonkin-vinhomes-smart-city.06KOGZ,69950643-68e1-4e5e-85a0-1aec39716d6b,2026-06-14T04:45:55.842891+00:00,Căn 2PN+ - tòa TK1 - The Tonkin - Vinhomes Smart City,"P. Tây Mỗ, Q. Nam Từ Liêm, TP. Hà Nội",vinhomes-smart-city,Vinhomes Smart City,apartment,sale,7222000000.0,98000000.0,,73.6,2.0,2.0,9.0,,The Tonkin,,,full,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:69950643-68e1-4e5e-85a0-1aec39716d6b,listing,data/processed/listings.csv,vinhomes-smart-city|sale|apartment|74|2|7200000000|the tonkin p tay mo q nam tu liem tp ha noi,1,onehousing,True
onehousing,https://onehousing.vn/bds/can-2pn-toa-s3-01-the-sapphire-vinhomes-smart-city.LHF21O,429f6a17-f087-4976-a2a0-19dbad1742ab,2026-06-14T04:45:55.903437+00:00,Căn 2PN+ - tòa S3.01 - The Sapphire - Vinhomes Smart City,"P. Tây Mỗ, Q. Nam Từ Liêm, TP. Hà Nội",vinhomes-smart-city,Vinhomes Smart City,apartment,sale,7474000000.0,102000000.0,,73.6,2.0,2.0,20.0,,The Sapphire,S3.01,internal,full,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:429f6a17-f087-4976-a2a0-19dbad1742ab,listing,data/processed/listings.csv,vinhomes-smart-city|sale|apartment|74|2|7450000000|s3 01 the sapphire p tay mo q nam tu liem tp ha noi,1,onehousing,True
onehousing,https://onehousing.vn/bds/can-2pn-toa-tk1-the-tonkin-vinhomes-smart-city.CCQWOI,16f0e01a-5957-491a-b6f7-b4308d4ad46a,2026-06-14T04:45:55.872334+00:00,Căn 2PN+ - tòa TK1 - The Tonkin - Vinhomes Smart City,"P. Tây Mỗ, Q. Nam Từ Liêm, TP. Hà Nội",vinhomes-smart-city,Vinhomes Smart City,apartment,sale,7476000000.0,102000000.0,,73.5,2.0,2.0,,,The Tonkin,,,full,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:16f0e01a-5957-491a-b6f7-b4308d4ad46a,listing,data/processed/listings.csv,vinhomes-smart-city|sale|apartment|74|2|7500000000|the tonkin p tay mo q nam tu liem tp ha noi,1,onehousing,True
batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-the-canopy-residences-vinhomes-smart-city/chi-quanh-85tr-m2-2pn-hoa-hau-tang-trung-huong-mat-full-noi-that-toa-tc3-ep-ang-cap-pr45889550,45889550,2026-06-14T04:45:54.409225+00:00,"Chỉ quanh 85tr/m2 - 2pn+ hoa hậu Canopy căn Góc tầng Trung, hướng Mát. Toà Tc3 đẹp đẳng cấp.",P. Tây Mỗ Đăng 1 tuần trước](https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-t,vinhomes-smart-city,Vinhomes Smart City,apartment,sale,6400000000.0,85220000.0,,75.1,2.0,,2.0,,The Sakura,SA3,,full,,0.0,[],batdongsan:45889550,listing,data/processed/listings.csv,vinhomes-smart-city|sale|apartment|75|2|6400000000|sa3 the sakura p tay mo dang 1 tuan truoc https batdongsan com vn ban can ho chu,1,batdongsan,True
batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-the-sapphire-vinhomes-smart-city/chinh-chu-ban-3-ngu-full-o-nhu-anh-chuan-100-o-nhu-moi-toa-s2-01-huong-mat-lh-pr45321828,45321828,2026-06-14T04:45:54.409225+00:00,"Bán căn 3 pn full đồ như ảnh chuẩn 100%, đồ như mới toà S2.01, hướng mát LH 0987 770 ***",P. Tây Mỗ Đăng 2 ngày trước](https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-t,vinhomes-smart-city,Vinhomes Smart City,apartment,sale,5600000000.0,74666666.66666667,,75.0,3.0,2.0,,,The Sapphire,S2.01,water,full,,0.0,[],batdongsan:45321828,listing,data/processed/listings.csv,vinhomes-smart-city|sale|apartment|75|3|5600000000|s2 01 the sapphire p tay mo dang 2 ngay truoc https batdongsan com vn ban can ho,1,batdongsan,True
onehousing,https://onehousing.vn/bds/can-3pn-toa-s2-01-the-sapphire-vinhomes-smart-city.YYJNSD,cff88fb7-d41c-48fc-b155-5e75dd1de513,2026-06-14T04:45:56.068302+00:00,Căn 3PN - tòa S2.01 - The Sapphire - Vinhomes Smart City,"P. Tây Mỗ, Q. Nam Từ Liêm, TP. Hà Nội",vinhomes-smart-city,Vinhomes Smart City,apartment,sale,6060000000.0,80000000.0,,75.4,3.0,2.0,2.0,,The Sapphire,S2.01,internal,full,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:cff88fb7-d41c-48fc-b155-5e75dd1de513,listing,data/processed/listings.csv,vinhomes-smart-city|sale|apartment|75|3|6050000000|s2 01 the sapphire p tay mo q nam tu liem tp ha noi,1,onehousing,True
batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-vinhomes-smart-city/ban-3pn-2wc-tai-6-14-ty-75m2-pr45854877,45854877,2026-06-14T04:45:55.111538+00:00,"Bán căn hộ 3PN, 2WC tại Vinhomes Smart City, 6,14 tỷ, 75m2",P. Tây Mỗ Đăng 3 ngày trước](https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-da,vinhomes-smart-city,Vinhomes Smart City,apartment,sale,6140000000.0,81866666.66666667,,75.0,3.0,2.0,,,,T6,,,,0.0,[],batdongsan:45854877,listing,data/processed/listings.csv,vinhomes-smart-city|sale|apartment|75|3|6150000000|t6 p tay mo dang 3 ngay truoc https batdongsan com vn ban can ho chung cu duong ,1,batdongsan,True
onehousing,https://onehousing.vn/bds/can-3pn-toa-s2-05-the-sapphire-vinhomes-smart-city.COWWUM,45f222b6-7bc7-4ff2-b287-f47470f77c4a,2026-06-14T04:45:55.903437+00:00,Căn 3PN - tòa S2.05 - The Sapphire - Vinhomes Smart City,"P. Tây Mỗ, Q. Nam Từ Liêm, TP. Hà Nội",vinhomes-smart-city,Vinhomes Smart City,apartment,sale,6464000000.0,86000000.0,,75.1,3.0,2.0,22.0,,The Sapphire,S2.05,internal,full,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:45f222b6-7bc7-4ff2-b287-f47470f77c4a,listing,data/processed/listings.csv,vinhomes-smart-city|sale|apartment|75|3|6450000000|s2 05 the sapphire p tay mo q nam tu liem tp ha noi,1,onehousing,True
onehousing,https://onehousing.vn/bds/can-3pn-toa-sa3-the-sakura-vinhomes-smart-city.KTFIDV,d5f743e5-6102-4cb7-8de4-375ec763a47c,2026-06-14T04:45:56.038487+00:00,Căn 3PN - tòa SA3 - The Sakura - Vinhomes Smart City,"P. Tây Mỗ, Q. Nam Từ Liêm, TP. Hà Nội",vinhomes-smart-city,Vinhomes Smart City,apartment,sale,6465000000.0,87000000.0,,74.6,3.0,2.0,33.0,,The Sakura,SA3,,basic,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:d5f743e5-6102-4cb7-8de4-375ec763a47c,listing,data/processed/listings.csv,vinhomes-smart-city|sale|apartment|75|3|6450000000|sa3 the sakura p tay mo q nam tu liem tp ha noi,1,onehousing,True
onehousing,https://onehousing.vn/bds/can-3pn-toa-gs1-the-miami-vinhomes-smart-city.MUQ1WI,110ca7aa-9177-49b1-9344-8e72f5168dfc,2026-06-14T04:45:55.964616+00:00,Căn 3PN - tòa GS1 - The Miami - Vinhomes Smart City,"P. Tây Mỗ, Q. Nam Từ Liêm, TP. Hà Nội",vinhomes-smart-city,Vinhomes Smart City,apartment,sale,6901000000.0,92000000.0,,75.4,3.0,2.0,15.0,,The Miami,GS1,internal,basic,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:110ca7aa-9177-49b1-9344-8e72f5168dfc,listing,data/processed/listings.csv,vinhomes-smart-city|sale|apartment|75|3|6900000000|gs1 the miami p tay mo q nam tu liem tp ha noi,1,onehousing,True
onehousing,https://onehousing.vn/bds/can-3pn-toa-gs3-the-miami-vinhomes-smart-city.TYBOJU,e99dca6c-38c8-4ddf-bbc7-0a14b602dd85,2026-06-14T04:45:56.038487+00:00,Căn 3PN - tòa GS3 - The Miami - Vinhomes Smart City,"P. Tây Mỗ, Q. Nam Từ Liêm, TP. Hà Nội",vinhomes-smart-city,Vinhomes Smart City,apartment,sale,6464000000.0,86000000.0,,75.6,3.0,2.0,24.0,,The Miami,GS3,internal,full,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:e99dca6c-38c8-4ddf-bbc7-0a14b602dd85,listing,data/processed/listings.csv,vinhomes-smart-city|sale|apartment|76|3|6450000000|gs3 the miami p tay mo q nam tu liem tp ha noi,1,onehousing,True
onehousing,https://onehousing.vn/bds/can-3pn-toa-s3-02-the-sapphire-vinhomes-smart-city.M9YTXQ,c23a60c5-4973-4779-bd78-68dffc7200b3,2026-06-14T04:45:55.933797+00:00,Căn 3PN - tòa S3.02 - The Sapphire - Vinhomes Smart City,"P. Tây Mỗ, Q. Nam Từ Liêm, TP. Hà Nội",vinhomes-smart-city,Vinhomes Smart City,apartment,sale,6660000000.0,88000000.0,,75.7,3.0,2.0,19.0,,The Sapphire,S3.02,internal,full,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:c23a60c5-4973-4779-bd78-68dffc7200b3,listing,data/processed/listings.csv,vinhomes-smart-city|sale|apartment|76|3|6650000000|s3 02 the sapphire p tay mo q nam tu liem tp ha noi,1,onehousing,True
onehousing,https://onehousing.vn/bds/can-3pn-toa-sa1-the-sakura-vinhomes-smart-city.OZG7PQ,d778a73f-b941-4bac-a250-3ef9525f5e80,2026-06-14T04:45:56.068302+00:00,Căn 3PN - tòa SA1 - The Sakura - Vinhomes Smart City,"P. Tây Mỗ, Q. Nam Từ Liêm, TP. Hà Nội",vinhomes-smart-city,Vinhomes Smart City,apartment,sale,6767000000.0,90000000.0,,75.5,3.0,2.0,22.0,,The Sakura,SA1,internal,full,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:d778a73f-b941-4bac-a250-3ef9525f5e80,listing,data/processed/listings.csv,vinhomes-smart-city|sale|apartment|76|3|6750000000|sa1 the sakura p tay mo q nam tu liem tp ha noi,1,onehousing,True
batdongsan,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-imperia-sola-park/the-chu-tha-noi-lai-suat-xa-gap-vinhomes-smart-city-gia-tu-70tr-m2-pr45821360,45821360,2026-06-14T04:45:54.409225+00:00,"599 căn Imperia The Sola Park chủ thả nổi lãi suất cần xả gấp Vinhomes Smart City giá từ 2,2 tỷ",P. Tây Mỗ Giao dịch thị trường căn hộ chung cư Imperia The SOLA PARK (VINHOMES SMAR,vinhomes-smart-city,Vinhomes Smart City,apartment,sale,5280000000.0,70000000.0,,75.5,,,,,,M2,,empty,,1.0,[],batdongsan:45821360,listing,data/processed/listings.csv,vinhomes-smart-city|sale|apartment|76|na|5300000000|m2 p tay mo giao dich thi truong can ho chung cu imperia the sola park vinhomes ,1,batdongsan,True
homedy,https://homedy.com/ban-can-ho-vinhomes-smart-city/quy-truoc-30-04-gom-studio-1-ngu-2-3-es3184254,,2026-06-23T03:06:48.607887+00:00,Quỹ căn hộ Vinhomes Smart City cần bán trước 30/04 gồm Studio - 1 ngủ - 2 ngủ - 3 ngủ,"Đường Đại Mỗ, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",vinhomes-smart-city,Vinhomes Smart City,apartment,sale,6495000000.0,83806451.61290322,,77.5,0.0,,,,,,,,,0.0,[],homedy:https://homedy.com/ban-can-ho-vinhomes-smart-city/quy-truoc-30-04-gom-studio-1-ngu-2-3-es3184254,hanoi_listing,crawl_data/vinhomes_hanoi_sources.csv,vinhomes-smart-city|sale|apartment|78|0|6500000000|duong dai mo phuong dai mo quan nam tu liem ha noi,1,homedy,True
onehousing,https://onehousing.vn/bds/can-3pn-toa-sa2-the-sakura-vinhomes-smart-city.B2H0PR,13dd24a8-ef83-4826-a135-d2499a152386,2026-06-14T04:45:56.098261+00:00,Căn 3PN - tòa SA2 - The Sakura - Vinhomes Smart City,"P. Tây Mỗ, Q. Nam Từ Liêm, TP. Hà Nội",vinhomes-smart-city,Vinhomes Smart City,apartment,sale,7575000000.0,96000000.0,,78.5,3.0,2.0,6.0,,The Sakura,SA2,internal,full,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:13dd24a8-ef83-4826-a135-d2499a152386,listing,data/processed/listings.csv,vinhomes-smart-city|sale|apartment|78|3|7600000000|sa2 the sakura p tay mo q nam tu liem tp ha noi,1,onehousing,True
onehousing,https://onehousing.vn/bds/can-3pn-toa-tk1-the-tonkin-vinhomes-smart-city.JD6E1Q,c7b83752-7eb2-451b-96b0-3e2bcaf6036e,2026-06-14T04:45:55.933797+00:00,Căn 3PN - tòa TK1 - The Tonkin - Vinhomes Smart City,"P. Tây Mỗ, Q. Nam Từ Liêm, TP. Hà Nội",vinhomes-smart-city,Vinhomes Smart City,apartment,sale,7353000000.0,93000000.0,,79.4,3.0,2.0,2.0,,The Tonkin,,internal,basic,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:c7b83752-7eb2-451b-96b0-3e2bcaf6036e,listing,data/processed/listings.csv,vinhomes-smart-city|sale|apartment|79|3|7350000000|the tonkin p tay mo q nam tu liem tp ha noi,1,onehousing,True
onehousing,https://onehousing.vn/bds/can-3pn-toa-sa2-the-sakura-vinhomes-smart-city.1ZDBYO,18cab708-2dd1-4958-8e78-a4339721f583,2026-06-14T04:45:55.872334+00:00,Căn 3PN - tòa SA2 - The Sakura - Vinhomes Smart City,"P. Tây Mỗ, Q. Nam Từ Liêm, TP. Hà Nội",vinhomes-smart-city,Vinhomes Smart City,apartment,sale,7930000000.0,100000000.0,,79.2,3.0,1.0,30.0,,The Sakura,SA2,internal,full,available,0.0,"[""classify_secondary"", ""structured_onehousing""]",onehousing:18cab708-2dd1-4958-8e78-a4339721f583,listing,data/processed/listings.csv,vinhomes-smart-city|sale|apartment|79|3|7950000000|sa2 the sakura p tay mo q nam tu liem tp ha noi,1,onehousing,True
